"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","Coverage_0.90","Coverage_Error_0.90","Pinball_0.05","Pinball_0.50","Pinball_0.95","Sharpness_0.90","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/mse","epoch/val_loss","epoch/val_mae","epoch/val_mape","epoch/val_mse","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"BiLSTM-standard-bs64-augTrue--seed42--fake_data_length0.75---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T04:50:03.000Z","5428","wjdxdt6b","64","true","0.75","","BiLSTM","","","","","","","","","true","standard","42","true","0.7781309599491417","-0.1218690400508583","0.1525981816151153","5.113344824332057","0.22371167959260568","5.0319623947143555","14","0.004000000189989805","0.013364886865019798","0.2117982655763626","194.96783447265625","0.07094670832157135","0.01603749208152294","0.3189762830734253","61.75730514526367","0.11458291858434676","1.2553000735084645","2.857714326061715","2.2548406721766847","0.6085649738278617","1.5016126904687124","12.900746985614925"
"LSTM-standard-bs64-augTrue--seed4242--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T04:04:43.000Z","4594","1r271vvt","64","true","0.5","","LSTM","","","","","","","","","true","standard","4242","true","0.91163382072473","0.011633820724729849","0.09590552376094172","5.085373234572463","0.5784433837916094","12.340411186218262","14","0.0010000000474974513","0.01841135136783123","0.30048397183418274","222.93792724609375","0.1636829674243927","0.018009034916758537","0.3550178110599518","63.78483963012695","0.15315906703472135","1.7885948997807972","4.071770070353649","4.627365450678592","0.19670026417170605","2.1511312025719382","17.869836402393368"
"BiLSTM-standard-bs64-augTrue--seed777--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T03:32:15.000Z","4664","wjdxdt6b","64","true","0.5","","BiLSTM","","","","","","","","","true","standard","777","true","0.940877304513668","0.04087730451366811","0.08995768618068342","5.122539449049023","0.25793942491188243","6.198328495025635","14","0.004000000189989805","0.015834113582968712","0.25273606181144714","196.55706787109375","0.10180620104074478","0.01795487478375435","0.35717231035232544","65.56982421875","0.13841766119003296","1.117692304733674","2.5444476414625323","1.8079016122770852","0.6861525412191607","1.344582318892036","12.113061015960524"
"LSTM-standard-bs64-augTrue--seed42--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T02:56:09.000Z","4108","1r271vvt","64","true","0.5","","LSTM","","","","","","","","","true","standard","42","true","0.9173553719008264","0.017355371900826477","0.091719406073971","5.0831148694740795","0.8094490355772351","17.018672943115234","14","0.0010000000474974513","0.020759006962180138","0.321577787399292","263.08441162109375","0.17949314415454865","0.0167570598423481","0.32962605357170105","58.3870964050293","0.14300872385501862","1.8179725439625791","4.138648832185934","4.582959295474894","0.20440906805255157","2.140784738238503","18.303786284673297"
"BiLSTM-standard-bs64-augTrue--seed2021--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T02:33:12.000Z","3541","wjdxdt6b","64","true","0.5","","BiLSTM","","","","","","","","","true","standard","2021","true","0.9567705022250476","0.05677050222504765","0.09097149489567072","5.140301899960204","0.29597415137427396","7.170353412628174","14","0.004000000189989805","0.01514003612101078","0.23807741701602936","198.4493408203125","0.08817368000745773","0.015107937157154083","0.3011416494846344","53.53754425048828","0.1010988876223564","0.9988916756920352","2.273995765674328","1.6999551684768015","0.7048917894399069","1.303823288822838","10.034760255729545"
"LSTM-standard-bs64-augTrue--seed777--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T01:58:14.000Z","3472","1r271vvt","64","true","0.25","","LSTM","","","","","","","","","true","standard","777","true","0.7933884297520661","-0.10661157024793388","0.16794694351376965","5.118312735110817","0.453199907919441","9.6311674118042","14","0.0010000000474974513","0.01955161616206169","0.31991496682167053","237.828125","0.1840156316757202","0.0139498058706522","0.274844229221344","43.18061447143555","0.09085781127214432","1.3201871612461524","3.0054310068121235","2.7074782298900693","0.5299881606470906","1.6454416519251205","13.52101814296531"
"BiLSTM-standard-bs64-augTrue--seed1234--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T01:02:34.000Z","5435","wjdxdt6b","64","true","0.5","","BiLSTM","","","","","","","","","true","standard","1234","true","0.9059122695486332","0.005912269548633109","0.09542398200395832","5.120734582790715","0.2289206242000536","5.490062236785889","14","0.004000000189989805","0.014006046578288078","0.2254956066608429","182.0093688964844","0.08105265349149704","0.012547632679343224","0.24399888515472412","46.163055419921875","0.07206626981496811","1.112182896075094","2.5319053685956567","1.9198375508370449","0.6667207261111232","1.3855820260226548","11.645787361272683"
"LSTM-standard-bs64-augTrue--seed2021--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T00:52:00.000Z","3971","1r271vvt","64","true","0.25","","LSTM","","","","","","","","","true","standard","2021","true","0.7838525111252383","-0.11614748887476169","0.13562660779607427","5.0567530800398375","0.5030728990836126","10.555915832519531","14","0.0010000000474974513","0.01971956342458725","0.31735941767692566","242.57611083984375","0.17955535650253296","0.017591480165719986","0.35147711634635925","61.69636535644531","0.1433195918798447","2.232475357758946","5.082272316464159","6.691234016249839","-0.1615824544029798","2.586741969398927","21.457402260193735"
"BiLSTM-standard-bs64-augTrue--seed4242--fake_data_length0.5---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-21T23:57:21.000Z","3908","wjdxdt6b","64","true","0.5","","BiLSTM","","","","","","","","","true","standard","4242","true","0.950413223140496","0.0504132231404959","0.0847034090579276","5.1057688099706935","0.22589279473093177","5.601924896240234","14","0.004000000189989805","0.01430779043585062","0.2266901731491089","203.21197509765625","0.08445687592029572","0.012845844961702824","0.25017139315605164","45.83633804321289","0.07075294852256775","1.353303186315984","3.0808202633424573","2.547742182699739","0.5577179619515091","1.5961648356920215","14.012942449202203"
"LSTM-standard-bs64-augTrue--seed1234--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-21T23:54:36.000Z","3440","1r271vvt","64","true","0.25","","LSTM","","","","","","","","","true","standard","1234","true","0.9071837253655436","0.0071837253655435696","0.0950841229657648","5.1036074353581515","0.5918866566314266","12.705695152282717","14","0.0010000000474974513","0.01966487616300583","0.3195497989654541","251.64320373535156","0.1838519722223282","0.024280589073896408","0.449808269739151","123.31121826171876","0.3205290734767914","1.4977777181578076","3.4097192637555684","3.240133242276924","0.4375205059311163","1.8000370113630786","15.328952799287263"
"LSTM-standard-bs64-augTrue--seed4242--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-21T22:43:29.000Z","4267","1r271vvt","64","true","0.25","","LSTM","","","","","","","","","true","standard","4242","true","0.803560076287349","-0.09643992371265098","0.1679028868144739","5.104130570405978","0.476031550206126","10.238106727600098","14","0.0010000000474974513","0.020128397271037105","0.31480154395103455","237.76475524902344","0.17372900247573853","0.012534111738204956","0.24523457884788513","44.963436126708984","0.07062691450119019","1.4389049326320098","3.2756942555820174","2.9910941222349523","0.4807531102008503","1.729477991254862","14.88383551506647"
