MD 210,DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ),DB 30DBW 20 ramposition,DB 20DBW 174 EXTRACTION STEP,DB 10DBW 14 BACKWARD PRESS,DB 20DBD 292,Setpoint position exhaust damper,DB 400DBD 34 z2 energy,T 174,MD 284 C ana kw,MD 70 sinolo ypog-mpanioy,is_low_usage,is_low_usage_next,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,Energy
0.0,18.892,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.3340000000003,1,1.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,8.10700000077486
0.0,18.846666666666668,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.345333333333,1,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,11.40199999883771
0.0,18.813333333333333,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.3193333333334,1,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,15.401000000536442
0.0,18.78,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.114,1,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,21.25899999961257
0.0,18.722,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.324,1,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,16.028999999165535
0.0,18.684,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.2406666666666,1,1.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,14.314000003039837
0.0,18.63,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.249333333333,1,1.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,14.268999997526407
0.0,18.6,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2782.064,1,1.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,16.118000000715256
0.0,18.56866666666667,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.996,1,1.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,9.929999999701977
0.0,18.56733333333333,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.99,1,1.0,0.0,1.0,0.0,1.0,10.583999998867512
0.0,18.566,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.246,1,1.0,0.0,1.0,0.0,1.0,7.245000001043081
0.0,18.592666666666663,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.959333333333,1,1.0,0.0,1.0,0.0,1.0,28.54399999976158
0.0,18.558,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.74,1,1.0,0.0,1.0,0.0,1.0,22.4539999999106
0.0,18.53333333333333,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.61,1,1.0,0.2588190451025207,0.9659258262890684,0.0,1.0,17.752000000327826
0.0,18.430666666666664,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.6960000000004,1,1.0,0.2588190451025207,0.9659258262890684,0.0,1.0,13.752999998629091
0.0,18.14466666666667,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.4,1,1.0,0.2588190451025207,0.9659258262890684,0.0,1.0,5.8889999985694885
0.0,17.83,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.3720000000003,1,1.0,0.2588190451025207,0.9659258262890684,0.0,1.0,4.954000003635883
0.0,17.59,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.228666666667,1,1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,17.149999998509884
0.0,17.401999999999997,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.1053333333334,1,1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,19.993000000715256
0.0,17.24866666666667,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.086666666667,1,1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,18.912999998778105
0.0,17.136000000000003,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.9680000000003,1,1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,14.337000001221895
0.0,17.054,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.4866666666667,1,1.0,0.7071067811865475,0.7071067811865476,0.0,1.0,17.41099999845028
0.0,17.008666666666667,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.2993333333334,1,1.0,0.7071067811865475,0.7071067811865476,0.0,1.0,9.032000001519918
0.0,16.944,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.391333333333,1,1.0,0.7071067811865475,0.7071067811865476,0.0,1.0,14.002000000327826
0.0,16.898,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.2366666666667,1,1.0,0.7071067811865475,0.7071067811865476,0.0,1.0,12.078999999910591
0.0,16.89,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.1406666666667,1,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,16.82200000062585
0.0,16.916,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.2033333333334,1,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,15.044999998062847
0.0,16.823999999999998,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2781.023333333333,1,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,21.59300000220537
0.0,16.774,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.8766666666666,1,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,20.69700000062585
0.0,16.82,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.8973333333333,1,1.0,0.9659258262890684,0.2588190451025207,0.0,1.0,8.842999998480082
0.0,16.74266666666667,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.983333333333,1,1.0,0.9659258262890684,0.2588190451025207,0.0,1.0,5.63399999961257
0.0,16.724,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.8786666666665,1,1.0,0.9659258262890684,0.2588190451025207,0.0,1.0,9.43800000101328
0.0,16.808,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.532,1,1.0,0.9659258262890684,0.2588190451025207,0.0,1.0,22.87399999797344
0.0,16.91,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.4726666666666,1,1.0,1.0,6.123233995736766e-17,0.0,1.0,22.0840000025928
0.0,16.948,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2780.1173333333336,1,1.0,1.0,6.123233995736766e-17,0.0,1.0,17.90099999681115
0.0,16.914,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.626,1,1.0,1.0,6.123233995736766e-17,0.0,1.0,15.19600000232458
0.0,16.822,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.542,1,1.0,1.0,6.123233995736766e-17,0.0,1.0,9.186000000685452
0.0,16.806,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.4333333333334,1,1.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,5.058999996632338
0.0,16.812,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.46,1,1.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,21.78500000014901
0.0,16.88,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.565333333333,1,1.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,30.23200000077486
0.0,16.826,1.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.650666666667,1,1.0,0.9659258262890684,-0.2588190451025206,0.0,1.0,30.14800000190735
0.0,16.762,890.5333333333333,0.0,0.0,0.0,75.0,0.0,1000.0,94.5,2779.813333333333,1,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,32.22699999809265
93.33333333333331,16.791999999999998,1214.0,0.0,0.0,0.0,74.0,0.0,1000.0,94.5,2779.4986666666664,1,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,35.86100000143051
0.0,16.858,1214.0,0.0,0.0,0.0,60.0,0.0,1000.0,94.5,2779.3573333333334,1,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,31.725999999791384
0.0,16.918,1214.0,0.0,0.0,0.0,50.0,0.0,1000.0,94.5,2779.262,1,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,28.88899999856949
0.0,16.988,47.6,0.0,0.0,0.0,66.0,0.0,1000.0,94.5,2779.488,1,1.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,32.33100000023842
0.0,17.116,3.0,0.0,0.0,0.0,80.0,0.0,1000.0,94.5,2779.826,1,1.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,31.4539999999106
0.0,17.288,335.26666666666665,0.0,0.6666666666666666,0.0,46.66666666666666,0.0,1000.0,94.5,2776.8340000000003,1,1.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,37.96900000050664
0.0,17.422,1249.0,0.0,0.0,0.0,70.0,10649.14,1003.3333333333334,106.47,2764.2253333333333,1,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,30.993000000715256
0.0,17.557333333333336,798.8,0.0,0.2,48059.73333333333,70.0,88919.26,1045.3333333333333,135.75,2748.9706666666666,0,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,38.59400000050664
124.0,18.610666666666667,707.2,0.0,2.6,192238.9333333333,80.0,56159.13,1054.6666666666667,302.81,2740.369333333333,0,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,148.94499999657273
200.66666666666663,20.889333333333333,267.3333333333333,0.0,1.7333333333333334,91750.4,56.0,110942.16,1058.0,203.88,2729.246,0,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,138.75700000301003
166.66666666666666,22.046666666666667,427.8666666666667,0.0,0.8666666666666667,157286.4,62.0,47830.71,1022.0,257.08,2731.593333333333,0,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,102.02500000223516
63.333333333333336,22.24,754.3333333333334,0.0,12.333333333333334,161655.46666666667,80.0,44133.99,1044.6666666666667,231.01,2710.1313333333333,0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,137.81949999555945
173.33333333333334,22.12133333333333,417.6,0.0,4.8,83012.26666666666,80.0,46861.45,1064.0,217.38,2717.798,0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,143.31850000098348
0.0,21.812,679.0666666666667,0.0,1.4,48059.73333333333,78.0,45552.07,1040.0,204.33,2699.6566666666668,0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,134.08100000023842
166.66666666666666,21.792,880.0,0.0,1.0666666666666669,61166.93333333333,60.0,44646.53,1036.6666666666667,106.44,2710.6200000000003,0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,137.8559999987483
0.0,21.86,681.4666666666667,0.0,0.8666666666666667,0.0,5.0,0.0,990.0,1500.0,2703.677333333333,0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,83.59800000116229
0.0,21.784,911.8,0.0,0.0,21845.33333333333,4.666666666666667,54265.8,1022.6666666666666,489.13,2695.6386666666667,0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,59.25000000372529
230.66666666666663,21.82933333333333,741.8,0.0,2.333333333333333,205346.13333333333,5.0,44026.11,1040.0,179.62,2673.3466666666664,0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,127.10499999672174
200.66666666666663,22.042,673.2666666666667,0.0,4.333333333333333,65536.0,100.0,44015.91,1029.3333333333333,230.63,2670.2580000000003,0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,156.52800000086427
0.0,22.224,714.3333333333334,0.0,5.466666666666667,78643.2,100.0,47191.15,1059.3333333333333,145.0,2678.7593333333334,0,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,129.79249999672174
216.66666666666663,22.222,762.4,0.0,1.3333333333333333,0.0,100.0,37820.07,1041.3333333333333,137.75,2664.898,0,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,132.93350000306964
0.0,21.915333333333333,770.8666666666667,0.0,5.666666666666667,148548.26666666666,100.0,47092.12,1026.0,408.18,2645.4733333333334,0,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,132.19900000095367
0.0,21.504666666666665,493.3333333333333,0.0,1.8666666666666667,139810.13333333333,100.0,51039.16,1038.0,202.57,2643.824,0,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,158.04399999976158
0.0,21.372,746.6,0.0,1.6666666666666667,65536.0,100.0,33219.21,1038.0,176.7,2644.662,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,129.632999997586
43.333333333333336,21.540666666666667,776.1333333333333,0.5333333333333333,3.533333333333333,144179.2,100.0,29951.98,1039.3333333333333,533.29,2635.095333333333,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,175.8830000013113
537.3333333333334,21.880666666666663,962.7333333333332,0.6666666666666666,5.066666666666666,131072.0,100.0,25239.19,1016.0,147.22,2625.922666666667,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,162.50499999895692
43.333333333333336,21.89733333333333,907.4666666666668,0.0,1.0,0.0,100.0,0.0,1000.0,91.35,2611.757333333333,0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,118.86500000208616
146.66666666666666,21.608,853.8,0.2666666666666666,1.6666666666666667,61166.93333333333,100.0,37091.05,1038.0,227.92,2597.644,0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,48.92300000041723
294.0,21.75,1259.3333333333333,1.933333333333333,12.466666666666669,231560.53333333333,100.0,30741.41,1042.0,327.14,2590.219333333333,0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,156.01199999824166
66.66666666666667,22.008,738.6,1.3333333333333333,6.933333333333334,122333.86666666668,100.0,31057.84,1040.0,129.22,2582.336666666667,0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,169.24900000169873
226.66666666666663,22.058,1116.6666666666667,1.1333333333333333,8.066666666666666,122333.86666666668,100.0,27533.7,1034.0,252.92,2572.734,0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,160.92799999937415
54.0,21.95733333333333,541.2,0.3333333333333333,3.466666666666667,104857.6,100.0,28043.89,1041.3333333333333,232.29,2562.528,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,160.07399999722838
97.33333333333331,22.575333333333333,1069.6666666666667,0.4666666666666667,3.466666666666667,144179.2,100.0,32608.31,1067.3333333333333,354.11,2553.022,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,176.49500000476837
127.33333333333331,26.863333333333333,1103.9333333333334,0.2666666666666666,4.2,96119.46666666666,100.0,43488.01,1048.6666666666667,219.87,2560.588,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,165.38999999687076
216.66666666666663,25.550666666666665,887.3333333333334,1.0666666666666669,4.733333333333333,222822.4,100.0,25765.65,1070.6666666666667,285.36,2574.776,0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,142.18600000068545
66.66666666666667,25.47133333333333,1239.2,1.0,9.533333333333331,161655.46666666667,100.0,53234.76,1024.6666666666667,208.15,2591.014666666667,0,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,176.64900000020862
320.0,24.158666666666665,375.2,0.6666666666666666,1.6666666666666667,148548.26666666666,100.0,21065.13,1038.6666666666667,250.36,2613.4440000000004,0,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,124.75699999928474
256.6666666666667,26.30933333333333,930.4,1.0666666666666669,5.0,135441.06666666668,100.0,34476.33,1026.0,266.41,2634.4706666666666,0,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,169.96899999678135
416.6666666666667,23.126666666666665,1365.7333333333331,2.333333333333333,6.933333333333334,152917.33333333334,100.0,22982.84,1086.6666666666667,410.2,2651.2546666666667,0,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,177.277000002563
43.333333333333336,26.042666666666666,1154.4666666666667,1.7333333333333334,6.933333333333334,187869.86666666667,100.0,34314.07,1058.0,180.42,2657.498666666667,0,0.0,-1.0,-1.8369701987210292e-16,0.0,1.0,167.8150000013411
323.3333333333333,25.377333333333333,761.8,0.2,2.6,117964.8,100.0,38595.47,1030.6666666666667,227.99,2670.3306666666667,0,0.0,-1.0,-1.8369701987210292e-16,0.0,1.0,180.67599999904635
54.0,26.888,1249.9333333333334,1.4,6.0,91750.4,100.0,41509.3,1083.3333333333333,218.11,2687.3413333333333,0,0.0,-1.0,-1.8369701987210292e-16,0.0,1.0,145.4210000000894
0.0,26.697333333333333,1132.2,0.0,0.0666666666666666,0.0,98.66666666666669,28186.69,1026.0,203.31,2692.4460000000004,0,0.0,-1.0,-1.8369701987210292e-16,0.0,1.0,129.0839999988675
0.0,25.402,889.8,0.0,0.8,39321.6,95.0,37417.63,1070.0,124.35,2699.489333333333,0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,68.93700000271201
80.0,23.012666666666668,1062.5333333333333,1.6666666666666667,5.2,161655.46666666667,99.0,30493.53,1037.3333333333333,419.54,2704.900666666667,0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,104.79999999701975
173.33333333333334,21.110000000000003,933.9333333333332,1.1333333333333333,3.333333333333333,183500.8,100.0,20135.07,1030.6666666666667,318.63,2680.1066666666666,0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,172.23200000077486
503.3333333333333,22.856,1193.6666666666667,0.9333333333333332,14.2,157286.4,100.0,10565.11,1021.3333333333334,977.15,2700.1293333333333,0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,188.5490000024438
86.66666666666667,25.434,453.3333333333333,0.1333333333333333,1.2,91750.4,100.0,33885.2,1030.0,377.61,2736.3593333333333,0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,112.84699999541044
447.3333333333333,22.70533333333333,1181.2666666666669,0.8666666666666667,2.333333333333333,196608.0,100.0,40409.44,1035.3333333333333,348.55,2740.639333333333,0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,158.3690000027418
227.3333333333333,21.804,609.1333333333333,1.0666666666666669,5.066666666666666,87381.33333333333,100.0,4253.63,1028.6666666666667,1157.08,2747.113333333333,0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,154.9429999999702
146.66666666666666,21.448666666666668,1.0,0.1333333333333333,0.5333333333333333,48059.73333333333,100.0,17936.97,1025.3333333333333,544.83,2754.998,0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,98.35200000181794
293.3333333333333,21.698,871.4,0.8,7.866666666666666,135441.06666666668,100.0,31607.78,1029.3333333333333,268.11,2761.239333333333,0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,141.59199999645352
216.66666666666663,21.22266666666667,873.4,0.2666666666666666,10.2,157286.4,100.0,23904.84,1027.3333333333333,364.19,2734.6386666666667,0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,176.65100000053644
236.66666666666663,24.490666666666662,1135.4,1.933333333333333,4.066666666666666,152917.33333333334,100.0,32824.16,1029.3333333333333,313.08,2754.114,0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,170.98800000175834
460.6666666666667,26.159333333333333,1015.4666666666668,2.1333333333333333,5.733333333333333,174762.66666666666,100.0,24115.53,1046.6666666666667,370.84,2771.663333333333,0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,168.98999999836087
376.6666666666667,26.909333333333333,1183.0,1.5333333333333334,6.0,218453.3333333333,100.0,25389.8,1046.6666666666667,282.86,2765.798666666667,0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,169.8830000013113
236.66666666666663,27.510666666666665,805.6,0.8,5.266666666666667,69905.06666666667,100.0,43031.05,1047.3333333333333,375.92,2762.882,0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,169.32000000029802
146.66666666666666,28.63533333333333,990.7333333333332,1.5333333333333334,15.066666666666666,152917.33333333334,100.0,33381.29,1015.3333333333334,217.19,2755.94,0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,149.94199999794364
0.0,27.13533333333333,1097.5333333333333,0.0,2.933333333333333,30583.466666666667,77.33333333333333,12583.2,1010.0,407.62,2753.7426666666665,0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,152.51200000196695
0.0,28.290666666666667,1057.4666666666667,0.0,1.3333333333333333,0.0,72.0,37056.01,1007.3333333333334,270.63,2745.38,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,57.6929999999702
390.6666666666667,26.37,791.4,1.2,5.8,235929.6,99.33333333333331,30002.58,1036.0,329.49,2739.8340000000003,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,133.2909999974072
246.66666666666663,25.352,888.6666666666666,1.2,8.133333333333333,157286.4,100.0,23975.55,1039.3333333333333,339.91,2733.9933333333333,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,163.33600000292063
190.0,24.05333333333333,1270.4666666666667,1.8666666666666667,6.2,78643.2,100.0,21515.72,1027.3333333333333,218.67,2731.4906666666666,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,160.09699999913573
274.0,22.158666666666665,1221.1333333333334,0.8666666666666667,5.733333333333333,196608.0,100.0,32459.620000000003,1039.3333333333333,263.32,2741.063333333333,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,167.0870000012219
376.6666666666667,21.63533333333333,991.9333333333332,1.5333333333333334,3.1333333333333333,69905.06666666667,100.0,31083.1,1050.6666666666667,399.0,2747.7806666666665,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,176.17599999904633
393.3333333333333,26.27466666666667,942.0,2.2,4.6,200977.06666666668,94.66666666666669,34674.46,1051.3333333333333,214.08,2754.014,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,128.9429999999702
56.66666666666666,23.95,179.26666666666668,0.0,1.8666666666666667,43690.66666666666,78.0,40240.7,1019.3333333333334,133.47,2760.834666666666,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,146.91699999943376
313.3333333333333,22.29533333333333,731.2,1.5333333333333334,2.333333333333333,157286.4,68.0,25407.87,1034.6666666666667,339.56,2766.398666666667,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,109.66800000146031
108.0,21.710666666666665,966.8666666666668,0.2666666666666666,4.066666666666666,109226.66666666669,100.0,15929.9,1014.0,109.39,2769.31,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,173.58100000023842
130.0,21.544666666666668,385.3333333333333,0.0,0.0,0.0,100.0,0.0,1000.0,91.35,2767.173333333333,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,100.16799999773502
293.3333333333333,21.670666666666666,1152.0,0.0,0.0,0.0,89.33333333333333,61547.63,1048.6666666666667,109.49,2760.224666666667,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,49.2989999987185
0.0,20.796,835.9333333333333,0.0,1.4666666666666666,83012.26666666666,94.0,47599.02,1060.0,244.18,2768.896,0,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,84.95200000330806
0.0,19.465333333333334,914.8666666666668,0.5333333333333333,8.733333333333333,174762.66666666666,100.0,31875.37,1040.6666666666667,333.82,2764.9553333333333,0,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,155.32499999925494
97.33333333333331,19.709333333333333,1178.2666666666669,0.6666666666666666,4.8,192238.9333333333,100.0,24588.120000000003,1028.0,288.31,2743.4819999999995,0,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,170.44099999964237
43.333333333333336,20.186,1076.9333333333334,1.4666666666666666,6.866666666666666,174762.66666666666,100.0,31238.49,1064.6666666666667,202.82,2738.152,0,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,172.75100000202656
54.0,26.50933333333333,1091.3333333333333,0.2,8.466666666666667,0.0,90.66666666666669,30442.58,1076.0,169.4,2772.788666666667,0,0.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,164.7259999960661
203.3333333333333,25.860666666666663,1004.8,0.0,2.2666666666666666,56797.86666666667,83.33333333333333,22877.27,1044.6666666666667,271.01,2771.648666666667,0,0.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,69.12600000202656
53.333333333333336,24.741333333333333,843.6666666666666,0.8,2.2666666666666666,122333.86666666668,98.0,38913.47,1028.0,159.87,2765.967333333333,0,0.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,162.0289999991655
76.66666666666667,23.91333333333333,1311.1333333333334,0.8666666666666667,20.53333333333333,415061.3333333333,96.0,24648.97,1036.0,505.67,2760.447333333333,0,0.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,150.96900000050664
537.3333333333334,23.396,1105.2,3.933333333333333,2.7333333333333334,231560.53333333333,100.0,31678.4,1032.0,314.2,2758.3446666666664,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,197.75700000301003
223.3333333333333,23.032666666666668,949.4,3.4,4.6,275251.2,100.0,33745.89,1043.3333333333333,241.7,2753.633333333333,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,170.6389999985695
0.0,22.89333333333333,995.0666666666668,2.6,4.2,244667.7333333333,100.0,42208.09,1043.3333333333333,306.06,2747.2806666666665,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,200.82199999690056
26.666666666666668,27.626,402.3333333333333,0.8,1.2,69905.06666666667,100.0,38800.15,1045.3333333333333,390.12,2744.7320000000004,0,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,145.6140000000596
176.66666666666666,25.72133333333333,679.5333333333333,1.933333333333333,5.6,349525.3333333333,96.66666666666669,36167.61,1033.3333333333333,284.88,2735.816,0,0.0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,138.87100000306964
293.3333333333333,24.017333333333333,1207.8,1.2,8.8,288358.4,96.66666666666669,38107.26,1028.6666666666667,323.28,2736.4606666666664,0,0.0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,151.82799999788404
54.0,21.738,934.5333333333332,1.8,10.8,310203.73333333334,93.66666666666669,25047.27,1042.0,373.88,2746.215333333333,0,0.0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,189.6550000011921
43.333333333333336,20.735333333333337,1210.9333333333334,0.6,4.533333333333333,270882.13333333336,100.0,31674.42,1025.3333333333333,330.07,2758.409333333333,0,0.0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,185.2829999998212
43.333333333333336,20.57,849.1333333333333,1.4,2.0,288358.4,97.0,43524.87,1036.0,424.62,2770.348,0,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,190.45800000056624
246.66666666666663,20.546666666666667,550.1333333333333,0.7333333333333333,1.4666666666666666,91750.4,82.33333333333333,11622.92,1002.6666666666666,91.97,2773.8166666666666,0,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,169.72900000214577
