"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"LSTM-min-max-bs16-augTrue--seed777--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:55:24.000Z","587","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","min-max","777","true","102","0.0010000000474974513","0.0027737494092434645","0.04086366295814514","27120.173828125","0.0033640980254858732","0.0457293763756752","7.669756889343262","11.411803615626676","0.53078832328078","230.47247149157425","0.9326623403819948","15.181319820475895","17.854826671199252"
"LSTM-min-max-bs16-augTrue--seed4242--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:50:44.000Z","276","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","min-max","4242","true","45","0.0010000000474974513","0.0049473983235657215","0.052813950926065445","14811.4189453125","0.006287064868956804","0.06496080756187439","9.29443359375","13.057415168159284","0.6073293702669182","302.0901462691768","0.9117376434947854","17.38074067090286","19.976196948483388"
"LSTM-min-max-bs16-augTrue--seed42--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:40:38.000Z","605","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","min-max","42","true","100","0.0010000000474974513","0.002854333957657218","0.04145878925919533","3320.928955078125","0.0031696842052042484","0.042560506612062454","6.8311238288879395","11.976360215259904","0.5570471041895297","244.149173477931","0.9286663876458874","15.625273548899264","19.578250744085224"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:33:44.000Z","412","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","standard","1234","true","67","0.0010000000474974513","0.0152427414432168","0.09713614732027054","20.827558517456055","0.03145532310009003","0.1206146478652954","17.9162654876709","10.714226937659925","0.4983424831901979","190.0811817888496","0.9444635542099714","13.786993210589811","16.58488678929162"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:27:05.000Z","394","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","standard","2021","true","64","0.0010000000474974513","0.015816014260053635","0.09817153960466383","21.444067001342773","0.02999667264521122","0.11899511516094208","17.396114349365234","10.140521829010996","0.4716581848151019","169.43549349828325","0.9504956513263528","13.016738973271426","16.926899415143623"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:21:43.000Z","318","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","standard","777","true","51","0.0010000000474974513","0.017731592059135437","0.10215911269187929","21.427236557006836","0.03218022733926773","0.12124750018119812","18.06529998779297","11.17579196289887","0.519810897306276","210.53678180739632","0.9384869956109488","14.50988565797113","17.29240428765206"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:11:53.000Z","589","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","standard","4242","true","97","0.0010000000474974513","0.013106802478432655","0.0899745523929596","20.13421058654785","0.029051773250102997","0.1095302477478981","16.59235954284668","10.861891175184908","0.5052106747297976","193.95970176684057","0.9433303583171632","13.926941579788457","19.072285868275845"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length1200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T04:01:16.000Z","634","2zie0gy2","16","true","1200","","LSTM","","","","","","","","","false","standard","42","true","106","0.0010000000474974513","0.013279923237860205","0.08984444290399551","18.899991989135746","0.025047432631254196","0.10204577445983888","13.278142929077148","10.778161480692187","0.5013162207376395","189.7813133972614","0.9445511674314216","13.776113871381195","18.623074066585215"
"LSTM-min-max-bs16-augTrue--seed1234--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:54:37.000Z","393","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","min-max","1234","true","77","0.0010000000474974513","0.0039650676771998405","0.04819330200552941","8409.5185546875","0.0031496172305196524","0.04344123229384422","6.21605920791626","13.269341502470906","0.6171865346063286","321.22129367078344","0.9061480531914664","17.922647507296","19.436270826029023"
"LSTM-min-max-bs16-augTrue--seed2021--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:48:54.000Z","338","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","min-max","2021","true","67","0.0010000000474974513","0.004272839054465294","0.05029354244470596","26449.681640625","0.0034597332123667","0.04370863363146782","6.376112937927246","12.368690023518347","0.5752952346439842","265.42596930274175","0.92244989842381","16.291898885726663","21.042067989105725"
"LSTM-min-max-bs16-augTrue--seed777--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:41:18.000Z","453","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","min-max","777","true","90","0.0010000000474974513","0.003344431286677718","0.04419754818081856","11171.3310546875","0.003253139555454254","0.0447881855070591","7.407362461090088","10.933000899212072","0.508518145876046","206.79329498269792","0.939580738564086","14.380309279799858","17.100802329354934"
"LSTM-min-max-bs16-augTrue--seed4242--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:35:16.000Z","358","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","min-max","4242","true","71","0.0010000000474974513","0.0041091530583798885","0.04854079708456993","1153.6121826171875","0.004387239925563335","0.05088306963443756","6.857937812805176","10.927921597311306","0.5082818962672943","198.46450842428203","0.9420141788386316","14.087743198407686","17.63035837655078"
